serial_num,Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
9048,796145133,43,M,3,Graduate,Unknown,CA,91750,no,no,no,cellular,Selfemployeed,67007,4
9049,796170933,53,F,4,Unknown,Single,CA,91750,no,yes,no,cellular,Businessman,39274,4
9050,796174983,52,M,1,Uneducated,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,107133,3
9051,796196733,42,M,3,Graduate,Single,CA,91750,no,yes,no,cellular,Blue-collar,59980,4
9052,796236258,43,F,3,Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,48110,3
9053,796326483,39,M,4,High School,Married,CA,91750,yes,yes,no,cellular,Blue-collar,99060,5
9054,796330983,30,M,0,High School,Married,FL,91750,no,yes,no,cellular,White-collar,78241,4
9055,796336833,55,F,2,High School,Single,FL,91750,no,no,no,telephone,Govt,30894,4
9056,796343058,49,F,3,Graduate,Married,VA,91750,yes,no,yes,cellular,Blue-collar,10933,4
9057,796532958,51,F,3,Graduate,Married,TX,91750,yes,yes,yes,cellular,Retirees,19529,3
9058,796544133,55,M,1,Doctorate,Married,NJ,91750,no,yes,no,cellular,Govt,64004,4
9059,796791258,49,F,1,Post-Graduate,Single,CA,91750,yes,yes,no,cellular,Retirees,47410,5
9060,796903083,39,F,2,Uneducated,Married,NY,91750,yes,no,no,cellular,White-collar,30249,5
9061,796931508,40,F,3,Graduate,Single,CA,91750,yes,no,no,cellular,Govt,30369,5
9062,796990908,49,F,5,Graduate,Married,IL,91750,no,yes,no,cellular,Blue-collar,23835,5
9063,797138883,47,F,3,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,46340,3
9064,797150733,44,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,15042,4
9065,797166633,31,F,0,High School,Single,TX,91750,no,yes,no,cellular,Businessman,31578,4
9066,797169633,48,F,3,High School,Married,FL,91750,no,no,no,unknown,Blue-collar,34927,4
9067,797218233,45,M,1,Uneducated,Married,TX,91750,yes,no,no,cellular,Businessman,68316,4
9068,797228883,54,F,1,High School,Married,FL,91750,no,no,no,cellular,Businessman,165025,5
9069,797232183,58,M,3,Uneducated,Unknown,CA,91750,no,no,no,cellular,Blue-collar,90078,4
9070,797234508,63,M,0,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,14975,5
9071,797238108,45,F,3,High School,Single,WA,91750,no,no,no,cellular,Blue-collar,45183,3
9072,797241108,45,M,2,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,65524,4
9073,797389758,58,F,2,Graduate,Single,NY,91750,yes,no,no,telephone,Govt,54528,4
9074,797410983,39,M,2,Post-Graduate,Unknown,TX,91750,yes,yes,yes,cellular,White-collar,90096,5
9075,797414733,33,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,27499,5
9076,797466033,56,F,1,Graduate,Married,TX,91750,no,no,yes,cellular,Businessman,33294,4
9077,797468658,37,F,1,Graduate,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,14975,4
9078,797488158,43,F,3,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,11727,3
9079,797491683,40,F,1,Graduate,Married,TX,91750,yes,yes,no,cellular,Blue-collar,23926,5
9080,797495958,40,F,4,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,56214,4
9081,797638383,46,F,3,Graduate,Married,TX,91750,no,no,no,cellular,White-collar,38823,4
9082,797641683,36,F,3,Graduate,Single,NJ,91750,no,no,no,cellular,Businessman,232465,5
9083,797643708,43,F,3,High School,Unknown,TX,91750,no,yes,no,unknown,White-collar,15522,5
9084,797666358,43,M,4,Graduate,Single,CA,91750,no,no,no,cellular,Businessman,63139,3
9085,797668983,42,M,2,Graduate,Single,NJ,91750,no,yes,no,cellular,Blue-collar,60132,5
9086,797707008,39,F,2,Doctorate,Married,CA,91750,no,no,no,unknown,Selfemployeed,5225,4
9087,797743233,37,M,1,Graduate,Single,NY,91750,no,no,no,cellular,Blue-collar,67869,4
9088,797748708,46,M,2,Unknown,Married,NY,91750,no,yes,no,cellular,Blue-collar,89466,4
9089,797753283,51,F,2,Unknown,Single,CA,91750,no,no,no,unknown,Govt,18611,4
9090,797757333,39,M,2,Post-Graduate,Single,TX,91750,no,no,no,telephone,Businessman,51893,4
9091,797898858,52,M,1,Graduate,Married,NY,91750,yes,no,no,unknown,White-collar,102449,5
9092,797998158,64,M,0,Graduate,Single,NY,91750,no,no,no,unknown,Businessman,39807,4
9093,798007308,50,F,4,Graduate,Single,FL,91750,yes,no,yes,unknown,Selfemployeed,8250,3
9094,798011733,41,M,2,Uneducated,Married,NY,91750,no,no,no,telephone,Retirees,69166,5
9095,798022683,46,F,4,Graduate,Single,TX,91750,yes,yes,no,cellular,Govt,28732,3
9096,798030933,53,M,4,Graduate,Unknown,CA,91750,no,yes,no,cellular,Businessman,76513,5
9097,798035358,54,F,3,Graduate,Single,TX,91750,no,no,no,unknown,Selfemployeed,10256,4
9098,798041508,42,F,4,Graduate,Unknown,CA,91750,no,no,no,cellular,White-collar,17642,4
9099,798045708,29,M,0,High School,Single,TX,91750,yes,no,no,cellular,Govt,52727,5
9100,798047583,48,M,3,Post-Graduate,Single,CA,91750,yes,no,no,telephone,Selfemployeed,70078,5
9101,798110358,62,F,1,Unknown,Single,CA,91750,no,yes,no,unknown,Selfemployeed,13594,4
9102,798114033,65,M,1,High School,Married,NJ,91750,no,yes,no,unknown,White-collar,36634,5
9103,798120858,50,F,4,Uneducated,Single,NY,91750,no,no,yes,cellular,White-collar,29582,4
9104,798140283,39,F,1,Graduate,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,8250,4
9105,798158808,45,F,1,Doctorate,Single,CA,91750,no,no,no,cellular,Selfemployeed,20279,4
9106,798238008,48,M,3,Graduate,Married,CA,91750,no,no,no,cellular,Retirees,72475,5
9107,798280683,42,M,3,High School,Unknown,MO,91750,no,no,no,telephone,White-collar,75119,5
9108,798281808,43,M,3,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,94932,4
9109,798308058,36,M,3,Graduate,Married,TX,91750,yes,no,yes,cellular,Selfemployeed,61111,4
9110,798451908,45,M,3,Graduate,Married,NY,91750,yes,yes,no,cellular,White-collar,119607,3
9111,798457833,44,M,4,Graduate,Single,CA,91750,no,yes,no,cellular,Blue-collar,67475,5
9112,798473808,35,F,3,Unknown,Single,CA,91750,no,yes,no,cellular,Selfemployeed,8250,5
9113,798481383,52,F,1,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,31464,4
9114,798489258,45,M,2,Graduate,Single,FL,91750,yes,no,no,cellular,Blue-collar,100090,4
9115,798546408,36,M,3,Unknown,Unknown,NY,91750,no,yes,no,cellular,Retirees,104814,4
9116,798553158,52,M,4,Graduate,Married,CA,91750,no,no,no,telephone,White-collar,99567,5
9117,798558783,39,F,3,Post-Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,41161,5
9118,798687258,46,M,4,High School,Single,TX,91750,no,no,no,cellular,Govt,51286,3
9119,798699033,52,M,1,High School,Single,TX,91750,no,yes,no,cellular,Businessman,60799,5
9120,798717783,45,M,3,Graduate,Married,NY,91750,no,yes,yes,cellular,Retirees,76690,5
9121,798769458,50,F,3,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,34193,5
9122,798773208,52,F,1,Unknown,Single,FL,91750,no,yes,yes,cellular,Retirees,40478,4
9123,798777708,57,M,2,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,96670,5
9124,798783858,47,M,3,Graduate,Single,FL,91750,no,yes,no,cellular,White-collar,123663,3
9125,798786333,41,F,3,Unknown,Unknown,NY,91750,yes,yes,no,unknown,Govt,36998,5
9126,798788958,41,F,3,High School,Married,TX,91750,no,no,no,cellular,Businessman,170693,5
9127,798792408,31,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,2565,5
9128,798796233,54,F,3,Doctorate,Married,NY,91750,no,no,no,cellular,Selfemployeed,14975,3
9129,798917883,59,M,2,Graduate,Single,TX,91750,no,no,no,cellular,Govt,71347,4
9130,798962058,45,F,0,Unknown,Single,NY,91750,yes,no,no,unknown,Govt,16701,5
9131,798972183,48,M,2,Graduate,Single,FL,91750,no,yes,yes,unknown,Blue-collar,29035,5
9132,798983508,46,F,4,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,4
9133,798988983,62,F,0,Graduate,Single,FL,91750,yes,yes,no,unknown,Blue-collar,38756,5
9134,798996183,59,F,1,Uneducated,Married,TX,91750,no,yes,yes,cellular,Retirees,49413,3
9135,799000008,45,F,2,Graduate,Unknown,CA,91750,no,no,no,cellular,Blue-collar,10577,5
9136,799011558,36,F,4,Doctorate,Single,CA,90025,yes,no,no,unknown,Businessman,222523,4
9137,799020258,35,M,5,Uneducated,Single,NY,91750,no,no,no,cellular,White-collar,78630,5
9138,799026633,39,F,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Retirees,28622,4
9139,799031958,50,F,2,Graduate,Married,TX,91750,no,no,no,telephone,Selfemployeed,50916,5
9140,799224108,43,F,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975,5
9141,799239033,41,F,3,Unknown,Single,CA,91750,no,yes,no,cellular,Govt,24731,4
9142,799242033,59,M,1,Graduate,Single,NY,91750,yes,yes,no,cellular,Retirees,70313,5
9143,799249833,33,F,2,Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,33045,3
9144,799253808,39,M,4,Post-Graduate,Married,CA,90706,yes,no,no,cellular,White-collar,144402,3
9145,799468083,39,M,4,Uneducated,Married,FL,91750,no,yes,no,unknown,Businessman,165743,4
9146,799471833,41,F,4,High School,Married,NY,91750,no,yes,yes,unknown,Blue-collar,14049,4
9147,799475658,61,M,0,Unknown,Single,NJ,91750,no,no,no,telephone,Selfemployeed,65807,5
9148,799486158,62,F,0,Unknown,Married,NJ,91750,yes,no,no,cellular,Govt,54132,4
9149,799498158,64,F,0,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,14975,4
9150,799700208,55,F,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Retirees,41177,4
9151,799707858,51,F,2,Doctorate,Married,NJ,91750,no,no,yes,telephone,Retirees,39079,5
9152,799711833,51,M,0,High School,Unknown,NY,91750,no,no,yes,cellular,Govt,108907,5
9153,799717458,58,F,1,Unknown,Married,MA,91750,no,yes,no,cellular,Govt,47916,5
9154,799720158,53,M,3,Uneducated,Married,NY,91750,no,yes,no,cellular,Govt,75581,5
9155,799723908,65,M,0,Graduate,Married,FL,91750,no,yes,no,unknown,Blue-collar,10144,4
9156,799731033,48,F,2,Graduate,Single,NY,91750,no,yes,no,cellular,Govt,34349,5
9157,799825758,65,M,0,High School,Married,NY,91750,no,no,no,telephone,Blue-collar,10629,5
9158,800164083,46,F,3,Unknown,Married,NY,91750,no,yes,no,cellular,Blue-collar,42742,5
9159,800758233,56,M,2,Doctorate,Single,FL,91750,yes,no,no,cellular,Blue-collar,115738,3
9160,800869758,51,F,3,High School,Single,TX,91750,no,no,no,unknown,White-collar,46414,5
9161,801036033,59,F,2,Graduate,Single,TX,91750,no,no,no,cellular,Businessman,239639,4
9162,801037833,34,M,1,High School,Single,CA,91750,yes,no,no,cellular,Businessman,54642,4
9163,801048483,43,F,4,Graduate,Married,TX,91750,no,no,no,cellular,Govt,31165,3
9164,801053208,46,M,2,Graduate,Married,CA,91750,no,no,yes,cellular,Selfemployeed,53442,5
9165,801056358,54,F,1,Uneducated,Single,NY,91750,yes,yes,yes,cellular,Blue-collar,43639,4
9166,801064833,36,M,0,Graduate,Married,FL,91750,yes,yes,yes,cellular,White-collar,109176,5
9167,801083133,61,F,0,Uneducated,Single,CA,91750,no,yes,no,cellular,Blue-collar,40476,3
9168,801363633,37,M,2,Graduate,Married,TX,91750,yes,yes,no,cellular,White-collar,95558,4
9169,801366783,47,M,2,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,57981,5
9170,801369258,65,F,1,Graduate,Single,NJ,91750,no,no,no,cellular,Selfemployeed,15266,4
9171,801373833,63,F,2,Graduate,Married,FL,91750,no,no,no,cellular,Govt,33559,5
9172,801380808,44,M,2,Unknown,Married,CA,91750,yes,no,no,unknown,Govt,80985,3
9173,801383808,47,F,4,High School,Unknown,MI,91750,yes,yes,no,cellular,Selfemployeed,9535,3
9174,801385458,38,M,1,Uneducated,Single,TX,91750,no,no,yes,cellular,Retirees,47728,4
9175,801497508,59,M,0,High School,Single,IL,91750,yes,yes,no,cellular,White-collar,53547,3
9176,801499908,43,F,5,Uneducated,Single,CA,91750,no,no,no,unknown,Selfemployeed,10433,5
9177,801502008,53,F,0,High School,Single,NY,91750,yes,no,no,telephone,Businessman,160924,4
9178,801508383,52,M,2,Graduate,Single,FL,91750,yes,yes,no,cellular,White-collar,65446,5
9179,801516183,63,M,1,Unknown,Single,NY,91750,yes,no,no,cellular,Retirees,70799,5
9180,801518958,63,M,0,Uneducated,Single,CA,91723,no,no,no,cellular,Govt,51486,5
9181,801700233,46,F,4,Unknown,Single,TX,91750,no,no,no,cellular,Blue-collar,35021,4
9182,801709308,47,M,3,Uneducated,Single,NY,91750,no,yes,no,cellular,Retirees,68665,5
9183,801715383,49,F,4,Graduate,Married,FL,91750,yes,no,no,unknown,Businessman,23695,3
9184,801726933,44,F,5,Unknown,Single,NJ,91750,no,no,no,cellular,Businessman,18058,3
9185,801728658,48,F,3,Post-Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,15524,5
9186,801783108,44,M,1,Unknown,Married,NY,91750,no,no,no,cellular,Blue-collar,79971,5
9187,801786483,49,M,4,High School,Married,CA,91750,yes,yes,no,cellular,White-collar,86258,3
9188,801977733,53,M,2,Unknown,Single,TX,91750,yes,no,no,cellular,Businessman,64697,4
9189,801989733,32,M,1,High School,Married,NY,91750,no,no,no,cellular,Govt,45220,4
9190,801994458,54,F,2,Graduate,Married,NY,91750,no,no,yes,unknown,Businessman,35234,4
9191,802002858,35,F,4,Graduate,Married,CA,91750,yes,no,yes,cellular,Selfemployeed,2565,4
9192,802013583,63,F,1,Uneducated,Single,TX,91750,no,no,no,cellular,Selfemployeed,7865,5
9193,802031583,26,F,0,Unknown,Single,NJ,91750,yes,yes,no,telephone,Blue-collar,40913,4
9194,802087683,38,F,4,Graduate,Married,CA,91750,no,yes,no,cellular,Retirees,27861,5
9195,802101858,53,M,2,Uneducated,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,54033,4
9196,802243458,46,F,3,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,15322,5
9197,802247658,53,F,1,Graduate,Single,MN,91750,no,yes,no,unknown,Govt,30447,5
9198,802276683,47,F,4,Unknown,Unknown,CA,91750,no,yes,no,cellular,Businessman,15919,5
9199,802449933,57,F,3,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,189681,3
9200,802455633,46,M,1,High School,Single,NY,91750,yes,no,no,cellular,Blue-collar,59307,5
9201,802460433,35,M,2,Unknown,Single,TX,91750,no,no,no,cellular,Selfemployeed,30585,4
9202,802464033,57,F,2,High School,Single,TX,91750,no,yes,no,unknown,Businessman,17612,5
9203,802600233,41,F,4,Uneducated,Unknown,TX,91750,no,no,no,cellular,White-collar,50967,3
9204,802622733,47,F,4,Graduate,Single,CA,91010,yes,no,no,cellular,Businessman,185228,3
9205,802662858,43,F,4,Graduate,Single,FL,91750,no,yes,no,unknown,White-collar,38006,4
9206,802666083,29,F,0,High School,Single,CA,91750,no,no,no,cellular,Retirees,39942,4
9207,802668333,54,F,1,Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,38173,3
9208,802673508,46,F,2,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,27916,5
9209,802675983,53,M,1,Graduate,Single,FL,91750,no,no,no,unknown,Blue-collar,108583,3
9210,802795608,46,M,0,High School,Single,CA,91750,no,no,no,unknown,Selfemployeed,88492,4
9211,802817358,55,F,3,Graduate,Single,NY,91750,no,yes,no,telephone,Govt,25626,4
9212,802822833,45,F,2,Uneducated,Unknown,NY,91750,no,no,no,cellular,Govt,43092,5
9213,802834158,50,F,1,High School,Married,CA,91750,no,yes,no,telephone,Businessman,18733,5
9214,802856508,57,F,1,Graduate,Married,NY,91750,no,yes,no,cellular,White-collar,59167,4
9215,802867683,29,M,2,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,51245,5
9216,802875333,50,F,3,Unknown,Single,CA,91750,yes,no,no,cellular,Blue-collar,36797,5
9217,802878408,43,M,4,High School,Married,CA,91750,yes,no,no,cellular,Businessman,50714,3
9218,802884933,56,F,3,Uneducated,Single,NY,91750,no,no,no,cellular,Selfemployeed,14975,3
9219,802890333,35,F,2,Unknown,Single,NY,91750,yes,no,no,telephone,Selfemployeed,14975,4
9220,802937058,38,M,0,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,64642,4
9221,803026008,49,F,3,Unknown,Single,CA,91750,no,no,no,unknown,Govt,37665,4
9222,803028858,58,F,1,Doctorate,Married,NY,91750,yes,no,no,unknown,Retirees,20447,3
9223,803043933,44,F,2,High School,Married,NJ,91750,no,no,no,cellular,Selfemployeed,14975,5
9224,803097333,55,M,1,Graduate,Single,FL,91750,no,no,no,cellular,White-collar,92745,5
9225,803113383,38,F,4,Graduate,Married,NY,91750,yes,no,no,cellular,Selfemployeed,23790,5
9226,803115258,44,F,3,Doctorate,Married,AK,99504,no,yes,no,cellular,Govt,21724,3
9227,803124408,44,F,2,Graduate,Unknown,FL,91750,no,no,no,unknown,White-collar,18616,5
9228,803132733,38,F,1,High School,Single,CA,91750,yes,yes,no,unknown,Selfemployeed,12150,5
9229,803148033,42,F,2,Uneducated,Married,NJ,91750,no,yes,no,cellular,Selfemployeed,14975,3
9230,803197833,53,F,3,Graduate,Married,TX,91750,yes,no,no,cellular,Blue-collar,39639,5
9231,803205258,33,F,3,Unknown,Single,NY,91750,no,yes,no,cellular,Govt,58665,3
9232,803214108,50,M,2,Uneducated,Single,TX,91750,yes,no,no,cellular,Govt,91626,3
9233,803216433,43,M,3,Graduate,Single,FL,91750,no,no,no,cellular,Businessman,79042,4
9234,803231058,50,M,4,Unknown,Married,NY,91750,yes,no,no,cellular,Govt,56645,4
9235,803319633,43,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,46848,5
9236,803335008,41,F,3,Unknown,Married,TX,91750,no,yes,yes,telephone,Businessman,147098,3
9237,803339583,45,M,3,Graduate,Unknown,FL,91750,no,no,no,cellular,Businessman,84460,5
9238,803342358,65,M,0,High School,Single,NY,91750,no,no,no,unknown,Govt,36833,4
9239,803347908,62,F,1,Unknown,Single,IA,91750,no,yes,yes,unknown,Blue-collar,25724,5
9240,803355408,47,M,4,Unknown,Married,TX,91750,no,no,no,cellular,White-collar,79385,3
9241,803366358,50,F,4,High School,Single,TX,91750,no,no,no,unknown,Selfemployeed,11480,5
9242,803380383,39,M,4,High School,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,71058,4
9243,803398983,61,M,0,Post-Graduate,Single,NY,91750,yes,yes,no,cellular,White-collar,79741,3
9244,803406558,67,M,1,Uneducated,Married,VA,91750,yes,yes,yes,cellular,Govt,52931,4
9245,803408733,44,F,2,Doctorate,Married,CA,91750,yes,yes,yes,cellular,Selfemployeed,28054,5
9246,803415183,47,M,4,Unknown,Unknown,TX,91750,yes,no,no,cellular,Retirees,70983,5
9247,803418783,42,M,3,Doctorate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,73968,3
9248,803421108,55,M,3,Uneducated,Single,CA,90275,yes,yes,yes,telephone,Businessman,165920,3
9249,803587533,48,F,1,High School,Single,FL,91750,no,no,no,unknown,Businessman,36329,5
9250,803595858,47,F,3,Unknown,Single,TX,91750,yes,yes,yes,unknown,Selfemployeed,1250,4
9251,803606958,39,F,2,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,45838,4
9252,803648508,51,F,3,Post-Graduate,Married,FL,91750,no,no,no,telephone,Selfemployeed,14975,5
9253,803652633,44,M,2,Graduate,Unknown,NY,91750,yes,no,no,cellular,Businessman,93963,4
9254,803655333,45,M,3,Graduate,Unknown,TX,91750,no,no,no,cellular,White-collar,119437,3
9255,803657133,52,M,2,High School,Single,FL,91750,no,no,no,cellular,Govt,76870,4
9256,803665983,50,F,0,High School,Single,FL,91750,yes,no,no,cellular,Businessman,43171,5
9257,803776533,30,F,0,Graduate,Married,NY,91750,no,yes,no,unknown,Businessman,21817,5
9258,803796708,49,F,3,High School,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,6550,4
9259,803800533,52,F,3,Unknown,Single,CA,91750,no,yes,no,cellular,Govt,33141,3
9260,803805483,49,M,1,High School,Unknown,CA,91750,no,no,no,unknown,Govt,74514,5
9261,803833608,33,F,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Selfemployeed,11841,5
9262,803880108,61,M,0,High School,Single,CT,91750,yes,yes,no,cellular,Govt,64298,4
9263,803938908,31,M,0,High School,Married,TX,91750,no,no,no,cellular,Retirees,68161,3
9264,803952408,53,F,1,High School,Married,TX,91750,no,yes,no,cellular,Selfemployeed,46834,4
9265,803957508,50,F,2,Graduate,Single,TX,91750,no,yes,no,unknown,Blue-collar,13970,3
9266,803963808,41,F,3,Post-Graduate,Unknown,CA,91750,no,yes,no,cellular,Govt,41695,5
9267,803968233,46,M,5,High School,Married,FL,91750,no,yes,no,unknown,Businessman,130328,5
9268,803973483,46,M,4,Graduate,Married,NJ,91750,yes,yes,no,cellular,Selfemployeed,65289,5
9269,803977008,39,F,2,Unknown,Married,NY,91750,yes,no,no,telephone,Selfemployeed,14975,4
9270,804045933,47,M,3,High School,Single,FL,91750,no,no,no,cellular,White-collar,56423,4
9271,804158583,32,M,2,Graduate,Single,TX,91750,yes,no,no,unknown,Businessman,234897,5
9272,804310758,38,F,4,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,20040,5
9273,804337233,57,M,1,Graduate,Married,OH,91750,yes,yes,yes,unknown,Govt,83746,5
9274,804344733,65,M,0,Unknown,Single,CA,91750,yes,no,no,cellular,Retirees,56986,5
9275,804359133,45,F,2,High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975,5
9276,804371733,60,M,0,High School,Single,NY,91750,no,no,no,cellular,Retirees,46968,5
9277,804403908,48,F,2,Unknown,Married,TX,91750,no,no,yes,cellular,Govt,16168,3
9278,804413508,55,M,2,Doctorate,Married,CA,91750,no,no,yes,telephone,Retirees,65772,5
9279,804415083,40,F,2,Unknown,Single,TX,91750,no,yes,no,unknown,White-collar,30655,3
9280,804424383,49,F,2,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,18197,5
9281,804426858,41,F,2,Graduate,Single,TX,91750,no,no,no,cellular,White-collar,19506,4
9282,804428958,55,M,1,Graduate,Single,UT,91750,yes,yes,no,cellular,Govt,81007,4
9283,804431283,52,F,2,Graduate,Single,TX,91750,yes,no,no,cellular,Businessman,179489,4
9284,804434058,33,M,3,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,73123,4
9285,804437658,44,M,0,Uneducated,Married,NJ,91750,no,no,no,cellular,Businessman,37157,5
9286,804462633,41,F,2,Unknown,Unknown,CA,91750,no,yes,yes,cellular,Govt,24954,5
9287,804481608,42,F,5,Graduate,Married,FL,91750,yes,no,no,cellular,Selfemployeed,32784,4
9288,804577833,51,F,2,Unknown,Unknown,CA,91750,yes,yes,no,cellular,Govt,46596,5
9289,804583833,49,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,57554,4
9290,804595158,39,F,3,Uneducated,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,6550,4
9291,804598908,48,F,1,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,23975,5
9292,804601833,42,M,2,Graduate,Married,NJ,91750,no,yes,no,unknown,Retirees,104155,4
9293,804606033,62,F,0,Doctorate,Single,FL,91750,no,yes,no,cellular,Businessman,34882,4
9294,804610908,48,F,1,Unknown,Single,NY,91750,no,yes,no,unknown,Blue-collar,36126,3
9295,804649833,37,F,2,Graduate,Married,CA,91750,no,yes,yes,cellular,Govt,37366,4
9296,804658833,41,F,4,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,49377,4
9297,804661083,47,M,3,Unknown,Married,TX,91750,yes,no,no,cellular,Selfemployeed,79692,5
9298,804663258,53,F,2,Graduate,Single,CA,91750,no,yes,no,cellular,Retirees,18170,5
9299,804668658,50,F,2,High School,Married,TX,91750,yes,no,no,unknown,Selfemployeed,5225,4
9300,804670758,50,F,4,High School,Single,TX,91750,no,yes,no,cellular,Businessman,225646,4
9301,804673308,41,F,3,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,17290,4
9302,804708633,46,M,4,High School,Married,NY,91750,no,no,no,cellular,Businessman,73424,4
9303,804820233,43,F,4,Graduate,Married,NY,91750,no,no,no,unknown,Businessman,32283,5
9304,804829533,42,F,3,High School,Single,TX,91750,no,no,no,cellular,Selfemployeed,33113,4
9305,804833058,40,F,4,Unknown,Single,FL,91750,no,yes,no,cellular,Businessman,16611,5
9306,804840033,35,F,1,Unknown,Married,TX,91750,yes,no,no,cellular,Govt,19227,4
9307,804847308,36,M,2,Graduate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,47755,5
9308,804867183,44,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Govt,30473,5
9309,805229133,32,M,0,High School,Single,NY,91750,no,yes,no,cellular,White-collar,66302,3
9310,805254708,32,F,1,Graduate,Single,CA,91750,no,no,no,cellular,Govt,23880,4
9311,805259733,54,F,0,Unknown,Married,TX,91750,yes,no,no,cellular,Selfemployeed,14975,4
9312,805261983,58,F,1,Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,32956,5
9313,805282908,57,M,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Blue-collar,60463,3
9314,805313808,45,F,5,Uneducated,Married,CA,91750,yes,yes,no,unknown,White-collar,26899,4
9315,805453908,36,M,2,Doctorate,Single,FL,91750,no,no,no,cellular,Blue-collar,58977,3
9316,805458933,48,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,Govt,75671,5
9317,805461783,44,M,1,Graduate,Single,FL,91750,no,no,no,cellular,Govt,76163,4
9318,805485933,38,M,1,Unknown,Married,NY,91750,yes,yes,no,unknown,Businessman,165242,5
9319,805516608,31,M,1,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,107590,3
9320,805522758,43,F,4,Graduate,Unknown,CA,91750,yes,yes,yes,cellular,Selfemployeed,14975,4
9321,805524708,32,F,0,High School,Married,FL,91750,no,no,no,cellular,Blue-collar,30481,4
9322,805534608,49,F,4,Graduate,Single,CA,91750,yes,no,no,cellular,White-collar,42649,4
9323,805543158,45,F,3,High School,Married,CA,91750,no,yes,no,unknown,Selfemployeed,14975,5
9324,805546308,42,M,4,High School,Unknown,CA,91750,yes,yes,no,telephone,Govt,68513,4
9325,806140383,52,F,2,Graduate,Married,NJ,91750,no,yes,no,unknown,Blue-collar,31242,4
9326,806160108,32,F,1,High School,Single,CA,91750,no,yes,no,unknown,Blue-collar,12095,5
9327,806165208,56,F,2,Unknown,Married,AK,72023,no,yes,no,unknown,Selfemployeed,8250,5
9328,806170158,41,F,4,Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,44767,5
9329,806179683,44,M,2,Unknown,Single,FL,91750,no,yes,no,cellular,Govt,62307,4
9330,806189658,41,M,4,High School,Single,CA,91750,yes,yes,yes,cellular,Govt,71809,3
9331,806219808,58,M,0,High School,Married,NY,91750,no,no,no,telephone,Businessman,94492,5
